token,venue_count,venues,earliest_listing_time_utc,earliest_listing_time_sgt,listing_age_days,coingecko_id,current_price_usd,price_change_24h_pct,volume_24h_usd,market_cap_usd,match_status
BTCDOM,1,Binance,2021-06-17T07:00:00+00:00,2021-06-17 15:00:00 SGT,1763.1,,,,,,unmatched_no_symbol_candidate
BTR,2,"Binance, Bybit",2025-08-27T10:30:00+00:00,2025-08-27 18:30:00 SGT,230.9,,,,,,unmatched_ambiguous_symbol_candidates
BULLA,1,Binance,2025-07-04T09:00:00+00:00,2025-07-04 17:00:00 SGT,285,,,,,,unmatched_ambiguous_symbol_candidates
BZ,3,"Binance, Bitget, OKX",2026-03-24T10:00:00+00:00,2026-03-24 18:00:00 SGT,21.9,,,,,,unmatched_no_symbol_candidate
C,3,"Binance, Bitget, Bybit",2025-07-15T09:00:00+00:00,2025-07-15 17:00:00 SGT,274,,,,,,unmatched_ambiguous_symbol_candidates
C98,3,"Binance, Bitget, Bybit",2021-08-23T07:00:00+00:00,2021-08-23 15:00:00 SGT,1696.1,coin98,0.01927856,-0.229552959596,4381329.096796357073,19273179.066905006766,matched_exact_symbol_unique
CAKE,5,"Binance, Bitget, Bybit, dYdX, Hyperliquid",2023-11-02T12:45:00+00:00,2023-11-02 20:45:00 SGT,894.8,pancakeswap-token,1.6,2.067162272395,61033584.435508675873,525926396.053656458855,matched_exact_symbol_unique
CAMP,1,Bybit,2025-08-28T08:31:42+00:00,2025-08-28 16:31:42 SGT,230,camp-network,0.0020176,-3.763520176243,3570555.285375399049,4240048.940479069017,matched_exact_symbol_unique
CANTO,1,Hyperliquid,,,,canto,0.00135751,-5.03695904997,10.861429305748,825999.354288048111,matched_exact_symbol_unique
CARV,3,"Binance, Bitget, Bybit",2024-10-16T08:41:15+00:00,2024-10-16 16:41:15 SGT,546,carv,0.053644,-0.316818349107,3232247.477046144661,28821346.951995283365,matched_exact_symbol_unique
CATI,4,"Binance, Bitget, Bybit, Hyperliquid",2024-09-09T08:15:12+00:00,2024-09-09 16:15:12 SGT,583,catizen,0.04847505,3.119851509161,6173683.770178612322,19961534.868939228356,matched_exact_symbol_unique
CC,4,"Binance, Bybit, Hyperliquid, OKX",2025-10-31T12:00:00+00:00,2025-10-31 20:00:00 SGT,165.9,,,,,,unmatched_ambiguous_symbol_candidates
CELO,5,"Binance, Bitget, Bybit, Hyperliquid, OKX",2021-09-24T10:03:05+00:00,2021-09-24 18:03:05 SGT,1663.9,celo,0.080588,0.180665555216,3230420.805869490374,48242115.145788922906,matched_exact_symbol_unique
CELR,2,"Binance, Bitget",2021-03-29T07:00:00+00:00,2021-03-29 15:00:00 SGT,1843.1,celer-network,0.00238111,0.162975759115,1760938.577808367787,13445505.860204149038,matched_exact_symbol_unique
CETUS,3,"Binance, Bitget, Bybit",2024-02-05T03:44:03+00:00,2024-02-05 11:44:03 SGT,800.2,cetus-protocol,0.01994249,0.708774467891,2607931.121467667632,18643685.027350179851,matched_exact_symbol_unique
CFG,3,"Binance, Bitget, Bybit",2026-03-16T13:00:00+00:00,2026-03-16 21:00:00 SGT,29.8,centrifuge,0.203495,0.978849577885,303506.244221065717,0,matched_override_map
CFX,5,"Binance, Bitget, Bybit, Hyperliquid, OKX",2021-03-12T09:00:00+00:00,2021-03-12 17:00:00 SGT,1860,,,,,,unmatched_ambiguous_symbol_candidates
CGPT,3,"Binance, Bitget, Bybit",2024-12-20T19:15:00+00:00,2024-12-21 03:15:00 SGT,480.6,chaingpt,0.02104229,5.54516558731,6702814.915857056156,19358258.089652363211,matched_exact_symbol_unique
CHILLGUY,4,"Binance, Bitget, Bybit, Hyperliquid",2024-11-21T09:38:17+00:00,2024-11-21 17:38:17 SGT,510,,,,,,unmatched_ambiguous_symbol_candidates
CHR,3,"Binance, Bitget, Bybit",2021-03-12T07:00:00+00:00,2021-03-12 15:00:00 SGT,1860.1,,,,,,unmatched_ambiguous_symbol_candidates
CHZ,5,"Binance, Bitget, Bybit, dYdX, OKX",2021-01-21T07:00:00+00:00,2021-01-21 15:00:00 SGT,1910.1,chiliz,0.03679154,-0.018553208172,35938369.296294271946,379118540.120704770088,matched_exact_symbol_unique
CKB,3,"Binance, Bitget, Bybit",2022-02-15T04:59:08+00:00,2022-02-15 12:59:08 SGT,1520.2,nervos-network,0.00148702,-0.041556235492,3167545.49896047404,72243231.685004279017,matched_exact_symbol_unique
CL,4,"Binance, Bitget, Bybit, OKX",2026-03-04T12:15:00+00:00,2026-03-04 20:15:00 SGT,41.8,,,,,,unmatched_no_symbol_candidate
CLANKER,3,"Binance, Bitget, Bybit",2025-04-28T10:16:10+00:00,2025-04-28 18:16:10 SGT,351.9,,,,,,unmatched_ambiguous_symbol_candidates
CLO,3,"Binance, Bitget, Bybit",2025-10-14T11:30:00+00:00,2025-10-14 19:30:00 SGT,182.9,,,,,,unmatched_ambiguous_symbol_candidates
CLOUD,1,Bybit,2024-07-19T09:28:08+00:00,2024-07-19 17:28:08 SGT,635,,,,,,unmatched_ambiguous_symbol_candidates
COAI,4,"Binance, Bitget, Bybit, OKX",2025-09-25T07:30:00+00:00,2025-09-25 15:30:00 SGT,202,chainopera-ai,0.392283,-10.78817749256,68350339.047703072429,73739377.319236397743,matched_exact_symbol_unique
COIN,3,"Binance, Bitget, OKX",2026-02-09T15:00:00+00:00,2026-02-09 23:00:00 SGT,64.7,,,,,,unmatched_ambiguous_symbol_candidates
COLLECT,1,Binance,2025-12-31T13:15:00+00:00,2025-12-31 21:15:00 SGT,104.8,,,,,,unmatched_ambiguous_symbol_candidates
COMP,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2019-09-25T08:00:00+00:00,2019-09-25 16:00:00 SGT,2394,compound-governance-token,21.49,1.841395610419,29250316.698917634785,207941253.828468501568,matched_exact_symbol_unique
COOKIE,3,"Binance, Bitget, Bybit",2025-01-07T07:32:59+00:00,2025-01-07 15:32:59 SGT,463,,,,,,unmatched_ambiguous_symbol_candidates
COP,1,Bitget,,,,copiosa,0.00027887,-3.239135118755,13933.626945619864,0,matched_exact_symbol_unique
COPPER,2,"Binance, Bitget",2026-03-06T09:00:00+00:00,2026-03-06 17:00:00 SGT,40,,,,,,unmatched_ambiguous_symbol_candidates
CORE,2,"Bybit, OKX",2023-02-08T13:55:14+00:00,2023-02-08 21:55:14 SGT,1161.8,,,,,,unmatched_ambiguous_symbol_candidates
COS,1,Binance,2024-09-30T13:00:00+00:00,2024-09-30 21:00:00 SGT,561.8,,,,,,unmatched_ambiguous_symbol_candidates
COST,1,Bitget,,,,costco-hot-dog,0.00023003,-2.555246042934,300.289253216651,218389.882319687982,matched_exact_symbol_unique
COTI,3,"Binance, Bitget, Bybit",2021-03-09T07:00:00+00:00,2021-03-09 15:00:00 SGT,1863.1,coti,0.0137542,1.09728138923,4258398.36491279956,38113037.457522466779,matched_exact_symbol_unique
COW,3,"Binance, Bitget, Bybit",2024-11-06T13:30:00+00:00,2024-11-06 21:30:00 SGT,524.8,,,,,,unmatched_ambiguous_symbol_candidates
CRCL,3,"Binance, Bitget, OKX",2026-02-09T14:50:00+00:00,2026-02-09 22:50:00 SGT,64.7,just-a-circle,0.00002434,-11.061553326953,459.96444710136,24211.680705591265,matched_exact_symbol_unique
CRO,4,"Bitget, Bybit, dYdX, OKX",2021-04-08T09:00:00+00:00,2021-04-08 17:00:00 SGT,1833,,,,,,unmatched_ambiguous_symbol_candidates
CROSS,3,"Binance, Bitget, Bybit",2025-07-10T10:30:00+00:00,2025-07-10 18:30:00 SGT,278.9,cross-2,0.073269,2.124296248995,5065387.389109618962,24548608.426840934902,matched_exact_symbol_unique
CRV,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2019-09-25T08:00:00+00:00,2019-09-25 16:00:00 SGT,2394,,,,,,unmatched_ambiguous_symbol_candidates
CRWV,1,OKX,2026-04-10T12:00:00+00:00,2026-04-10 20:00:00 SGT,4.9,,,,,,unmatched_no_symbol_candidate
CSCO,1,Bitget,,,,,,,,,unmatched_no_symbol_candidate
CTC,1,Bybit,2022-05-17T07:57:50+00:00,2022-05-17 15:57:50 SGT,1429,creditcoin-2,0.145111,-1.567027528824,3521384.088988915086,77724419.51599919796,matched_exact_symbol_unique
CTK,3,"Binance, Bitget, Bybit",2021-12-02T11:34:07+00:00,2021-12-02 19:34:07 SGT,1594.9,certik,0.174654,0.296042031092,1776162.595297365915,27541192.476253356785,matched_exact_symbol_unique
CTSI,2,"Binance, Bitget",2021-10-25T07:00:00+00:00,2021-10-25 15:00:00 SGT,1633.1,cartesi,0.03124276,0.466461788889,10836769.604251025245,28457568.455461423844,matched_exact_symbol_unique
CVC,3,"Binance, Bitget, Bybit",2021-11-30T15:20:51+00:00,2021-11-30 23:20:51 SGT,1596.7,civic,0.02977389,-2.053730212625,1901818.708027058747,23869739.31159651652,matched_exact_symbol_unique
CVX,4,"Binance, Bitget, Bybit, OKX",2022-04-20T07:38:02+00:00,2022-04-20 15:38:02 SGT,1456,convex-finance,1.77,-2.679281168202,5327151.639933332801,158944610.449709713459,matched_exact_symbol_unique
CYBER,4,"Binance, Bitget, Bybit, Hyperliquid",2023-08-15T18:26:55+00:00,2023-08-16 02:26:55 SGT,973.6,,,,,,unmatched_ambiguous_symbol_candidates
CYS,3,"Binance, Bitget, Bybit",2025-12-12T11:00:00+00:00,2025-12-12 19:00:00 SGT,123.9,cysic,0.364177,20.14320929982,38926390.291847288609,58345022.368389807642,matched_exact_symbol_unique
D,1,Binance,2025-01-09T10:00:00+00:00,2025-01-09 18:00:00 SGT,460.9,,,,,,unmatched_ambiguous_symbol_candidates
DAM,1,Binance,2025-08-18T12:30:00+00:00,2025-08-18 20:30:00 SGT,239.8,,,,,,unmatched_ambiguous_symbol_candidates
DASH,5,"Binance, Bitget, Bybit, Hyperliquid, OKX",2019-09-25T08:00:00+00:00,2019-09-25 16:00:00 SGT,2394,,,,,,unmatched_ambiguous_symbol_candidates
DBR,1,Bybit,2024-10-17T10:42:10+00:00,2024-10-17 18:42:10 SGT,544.9,,,,,,unmatched_ambiguous_symbol_candidates
DEEP,3,"Binance, Bitget, Bybit",2024-10-17T11:49:14+00:00,2024-10-17 19:49:14 SGT,544.9,,,,,,unmatched_ambiguous_symbol_candidates
DEGEN,3,"Binance, Bitget, Bybit",2024-04-01T11:38:03+00:00,2024-04-01 19:38:03 SGT,743.9,,,,,,unmatched_ambiguous_symbol_candidates
DEGO,1,Binance,2024-12-13T13:15:00+00:00,2024-12-13 21:15:00 SGT,487.8,dego-finance,0.270722,-0.856006531849,3892138.235535157844,5682320.661727976985,matched_exact_symbol_unique
DENT,2,"Binance, Bitget",2021-03-23T07:00:00+00:00,2021-03-23 15:00:00 SGT,1849.1,dent,0.00015739,0.968073671315,2333156.372354543302,15027212.684904243797,matched_exact_symbol_unique
DEXE,3,"Binance, Bitget, Bybit",2024-07-25T09:08:59+00:00,2024-07-25 17:08:59 SGT,629,dexe,12.21,20.10156159287,35452911.869980290532,569409474.453646540642,matched_exact_symbol_unique
DIA,3,"Binance, Bitget, Bybit",2024-10-02T12:30:00+00:00,2024-10-02 20:30:00 SGT,559.8,dia-data,0.176465,-0.784910054701,1293804.996920685982,21122699.844292674214,matched_exact_symbol_unique
DODOX,1,Binance,2023-08-08T12:00:00+00:00,2023-08-08 20:00:00 SGT,980.9,,,,,,unmatched_no_symbol_candidate
DOG,1,Bybit,2024-06-04T09:58:40+00:00,2024-06-04 17:58:40 SGT,679.9,,,,,,unmatched_ambiguous_symbol_candidates
DOGE,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2019-09-25T08:00:00+00:00,2019-09-25 16:00:00 SGT,2394,,,,,,unmatched_ambiguous_symbol_candidates
DOGS,2,"Binance, Bitget",2024-08-26T12:30:00+00:00,2024-08-26 20:30:00 SGT,596.8,,,,,,unmatched_ambiguous_symbol_candidates
DOLO,3,"Binance, Bitget, Bybit",2025-05-01T03:00:00+00:00,2025-05-01 11:00:00 SGT,349.2,dolomite,0.03246429,-1.04946745639,3632456.236831737682,15052024.367389589548,matched_exact_symbol_unique
DOOD,5,"Binance, Bitget, Bybit, Hyperliquid, OKX",2025-05-09T13:20:33+00:00,2025-05-09 21:20:33 SGT,340.8,doodles,0.00314808,2.673236596662,13083843.808575481176,24562260.126366816461,matched_exact_symbol_unique
DOT,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2019-09-25T08:00:00+00:00,2019-09-25 16:00:00 SGT,2394,,,,,,unmatched_ambiguous_symbol_candidates
DRIFT,4,"Binance, Bitget, Bybit, dYdX",2024-05-21T09:32:48+00:00,2024-05-21 17:32:48 SGT,694,drift-protocol,0.04319815,-4.969140603005,13653180.682817941532,26460448.846514828503,matched_exact_symbol_unique
DUSK,2,"Binance, Bybit",2021-12-16T16:45:30+00:00,2021-12-17 00:45:30 SGT,1580.7,dusk-network,0.154772,2.431115108128,15811061.93852198869,77909974.846545547247,matched_exact_symbol_unique
DYDX,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2021-09-08T16:11:50+00:00,2021-09-09 00:11:50 SGT,1679.7,,,,,,unmatched_ambiguous_symbol_candidates
DYM,5,"Binance, Bitget, Bybit, dYdX, Hyperliquid",2024-02-07T02:36:50+00:00,2024-02-07 10:36:50 SGT,798.2,dymension,0.01701808,-0.653539794625,5011891.760102839209,8602848.699535477906,matched_exact_symbol_unique
EDEN,3,"Binance, Bybit, OKX",2025-09-30T11:00:00+00:00,2025-09-30 19:00:00 SGT,196.9,,,,,,unmatched_ambiguous_symbol_candidates
EDGE,4,"Binance, Bitget, Bybit, OKX",2026-03-19T14:00:00+00:00,2026-03-19 22:00:00 SGT,26.8,edgex,0.996788,11.872829737873,26246342.388241309673,349211383.929473161697,matched_override_map
EDU,2,"Binance, Bybit",2023-04-28T00:00:00+00:00,2023-04-28 08:00:00 SGT,1083.4,edu-coin,0.04528314,-8.494253818908,11177478.7812599428,33323501.694409865886,matched_exact_symbol_unique
EGLD,4,"Binance, Bitget, Bybit, OKX",2019-09-25T08:00:00+00:00,2019-09-25 16:00:00 SGT,2394,elrond-erd-2,3.79,-0.703436159518,4603821.239794738591,112877172.912149086595,matched_exact_symbol_unique
EIGEN,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2024-08-06T03:43:33+00:00,2024-08-06 11:43:33 SGT,617.2,eigenlayer,0.161579,-0.566254064384,15416142.579541780055,111452911.289235442877,matched_exact_symbol_unique
ELSA,3,"Binance, Bitget, Bybit",2026-01-22T07:22:15+00:00,2026-01-22 15:22:15 SGT,83.1,elsa,0.070212,2.85860029767,6816734.86580538284,16017414.871221700683,matched_exact_symbol_unique
ENA,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2024-04-02T09:42:46+00:00,2024-04-02 17:42:46 SGT,743,ethena,0.09591,-1.292196070755,87625900.167813941836,840057213.117734670639,matched_exact_symbol_unique
ENJ,4,"Binance, Bitget, Bybit, OKX",2019-09-25T08:00:00+00:00,2019-09-25 16:00:00 SGT,2394,enjincoin,0.066476,31.260456139445,494717000.498465180397,129434512.665734812617,matched_exact_symbol_unique
ENS,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2021-11-11T09:45:46+00:00,2021-11-11 17:45:46 SGT,1616,ethereum-name-service,5.8,-1.413412473511,17334570.405319500715,222488847.2429921031,matched_exact_symbol_unique
ENSO,4,"Binance, Bitget, Bybit, OKX",2025-10-14T09:00:00+00:00,2025-10-14 17:00:00 SGT,183,enso,0.881792,0.930080346936,14632438.410692363977,18124341.329930588603,matched_exact_symbol_unique
EPIC,3,"Binance, Bitget, Bybit",2025-03-13T08:00:00+00:00,2025-03-13 16:00:00 SGT,398,,,,,,unmatched_ambiguous_symbol_candidates
ERA,3,"Binance, Bitget, Bybit",2025-07-17T13:30:00+00:00,2025-07-17 21:30:00 SGT,271.8,,,,,,unmatched_ambiguous_symbol_candidates
ES,1,Bybit,2025-07-16T10:27:33+00:00,2025-07-16 18:27:33 SGT,272.9,eclipse-3,0.158401,-1.198111177927,4397843.148180069402,23675016.179411835968,matched_exact_symbol_unique
ESP,4,"Binance, Bitget, Bybit, OKX",2026-02-10T08:10:00+00:00,2026-02-10 16:10:00 SGT,64,,,,,,unmatched_ambiguous_symbol_candidates
ESPORTS,3,"Binance, Bitget, Bybit",2025-07-29T10:00:00+00:00,2025-07-29 18:00:00 SGT,259.9,yooldo-games,0.401578,-3.084015306626,3830174.234515830874,60947242.807677224278,matched_exact_symbol_unique
ETC,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2018-12-21T07:53:47+00:00,2018-12-21 15:53:47 SGT,2672,ethereum-classic,8.34,-1.521071732571,40594156.783468186855,1304092787.231956481934,matched_exact_symbol_unique
ETH,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2018-12-21T07:53:47+00:00,2018-12-21 15:53:47 SGT,2672,,,,,,unmatched_ambiguous_symbol_candidates
ETHBTC,1,Bybit,2024-06-07T08:32:58+00:00,2024-06-07 16:32:58 SGT,677,,,,,,unmatched_no_symbol_candidate
ETHFI,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2024-03-18T12:25:00+00:00,2024-03-18 20:25:00 SGT,757.8,ether-fi,0.425829,-1.53476852994,27260862.086008928716,335034452.01366764307,matched_exact_symbol_unique
ETHW,3,"Binance, Bitget, OKX",2022-09-16T06:55:31+00:00,2022-09-16 14:55:31 SGT,1307.1,ethereum-pow-iou,0.259129,1.173089874555,2059151.158510087291,27918819.304195098579,matched_exact_symbol_unique
EUL,3,"Binance, Bitget, Bybit",2025-10-13T14:30:00+00:00,2025-10-13 22:30:00 SGT,183.8,euler,1.1,-0.649982977499,8136324.122141454369,26582645.27481732145,matched_exact_symbol_unique
EUR,1,dYdX,,,,,,,,,unmatched_no_symbol_candidate
EVAA,2,"Binance, Bybit",2025-10-03T10:30:00+00:00,2025-10-03 18:30:00 SGT,193.9,evaa-protocol,0.793396,-4.473039511732,3052158.366593781393,5256390.95442942623,matched_exact_symbol_unique
EWH,1,Bitget,,,,,,,,,unmatched_no_symbol_candidate
EWJ,3,"Binance, Bitget, OKX",2026-03-11T10:00:00+00:00,2026-03-11 18:00:00 SGT,34.9,,,,,,unmatched_no_symbol_candidate
EWT,1,Bitget,,,,energy-web-token,0.432786,-0.928417832659,382879.773231687548,26230373.139528680593,matched_exact_symbol_unique
EWY,3,"Binance, Bitget, OKX",2026-03-11T10:00:00+00:00,2026-03-11 18:00:00 SGT,34.9,,,,,,unmatched_no_symbol_candidate
F,4,"Binance, Bitget, Bybit, OKX",2024-12-06T10:18:12+00:00,2024-12-06 18:18:12 SGT,494.9,,,,,,unmatched_ambiguous_symbol_candidates
FARTCOIN,5,"Binance, Bitget, Bybit, Hyperliquid, OKX",2024-12-20T08:37:27+00:00,2024-12-20 16:37:27 SGT,481,,,,,,unmatched_ambiguous_symbol_candidates
"FARTCOIN,RAYDIUM,9BB6NFECJBCTNNLFKO2FQVQBQ8HHM13KCYYCDQBGPUMP",1,dYdX,,,,,,,,,unmatched_no_symbol_candidate
FET,3,"Binance, Bitget, Hyperliquid",2023-01-15T07:00:00+00:00,2023-01-15 15:00:00 SGT,1186.1,fetch-ai,0.225914,-4.450706500998,72742992.020034119487,510355768.231201529503,matched_exact_symbol_unique
FF,3,"Binance, Bitget, Bybit",2025-09-29T13:00:00+00:00,2025-09-29 21:00:00 SGT,197.8,,,,,,unmatched_ambiguous_symbol_candidates
FHE,2,"Binance, Bybit",2025-04-12T15:00:00+00:00,2025-04-12 23:00:00 SGT,367.7,mind-network,0.01774832,-1.830537536389,4790089.423121201806,4419332.592069413513,matched_exact_symbol_unique
FIDA,3,"Binance, Bitget, Bybit",2024-09-19T12:30:00+00:00,2024-09-19 20:30:00 SGT,572.8,bonfida,0.01658079,-1.541722692816,4989689.130686029792,16421419.288531117141,matched_exact_symbol_unique
FIGHT,3,"Binance, Bitget, Bybit",2026-01-23T11:42:16+00:00,2026-01-23 19:42:16 SGT,81.9,,,,,,unmatched_ambiguous_symbol_candidates
FIL,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2019-08-10T10:12:51+00:00,2019-08-10 18:12:51 SGT,2439.9,,,,,,unmatched_ambiguous_symbol_candidates
FIO,2,"Binance, Bybit",2024-09-20T11:30:00+00:00,2024-09-20 19:30:00 SGT,571.9,fio-protocol,0.00287672,-7.527341204701,3664471.110854277387,2493241.783225706778,matched_exact_symbol_unique
FLOCK,3,"Binance, Bitget, Bybit",2025-01-09T08:50:07+00:00,2025-01-09 16:50:07 SGT,461,,,,,,unmatched_ambiguous_symbol_candidates
FLOKI,3,"Bitget, dYdX, OKX",2023-02-20T06:55:00+00:00,2023-02-20 14:55:00 SGT,1150.1,,,,,,unmatched_ambiguous_symbol_candidates
FLOW,3,"Binance, Bybit, OKX",2021-11-25T16:00:00+00:00,2021-11-26 00:00:00 SGT,1601.7,,,,,,unmatched_ambiguous_symbol_candidates
FLR,1,Bybit,2023-03-16T07:58:28+00:00,2023-03-16 15:58:28 SGT,1126,flare-networks,0.00799286,-0.069897000794,3776250.813445847947,684834575.309495210648,matched_exact_symbol_unique
FLUID,3,"Binance, Bitget, Bybit",2025-09-24T10:15:00+00:00,2025-09-24 18:15:00 SGT,202.9,instadapp,1.6,-3.330641738777,2538698.834598919377,124627729.889493346214,matched_exact_symbol_unique
FLUX,3,"Binance, Bitget, Bybit",2024-09-03T07:00:00+00:00,2024-09-03 15:00:00 SGT,589.1,,,,,,unmatched_ambiguous_symbol_candidates
FOGO,5,"Binance, Bitget, Bybit, Hyperliquid, OKX",2026-01-10T14:00:00+00:00,2026-01-10 22:00:00 SGT,94.8,fogo,0.01886055,6.816298157438,7693966.686052315868,71790905.346386134624,matched_exact_symbol_unique
FOLKS,3,"Binance, Bitget, Bybit",2025-11-06T12:30:00+00:00,2025-11-06 20:30:00 SGT,159.8,folks,1.4,13.547117024644,7882501.063465865329,19817752.892557252198,matched_exact_symbol_unique
FORM,3,"Binance, Bitget, Bybit",2025-03-19T08:00:00+00:00,2025-03-19 16:00:00 SGT,392,,,,,,unmatched_ambiguous_symbol_candidates
FRAX,2,"Binance, Bitget",2026-01-15T08:00:00+00:00,2026-01-15 16:00:00 SGT,90,,,,,,unmatched_ambiguous_symbol_candidates
FRIEND,1,Hyperliquid,,,,friend-tech,0.00442987,-5.340241480922,252.195376542843,420251.032596094999,matched_exact_symbol_unique
FTM,1,Hyperliquid,,,,fantom,0.04540363,-3.093733804581,561.819321492008,0,matched_exact_symbol_unique
FTT,1,Hyperliquid,,,,ftx-token,0.28882,-0.515443388538,2792753.727890057489,0,matched_exact_symbol_unique
FUN,1,Binance,2025-03-31T08:30:00+00:00,2025-03-31 16:30:00 SGT,380,,,,,,unmatched_ambiguous_symbol_candidates
FUTU,1,Bitget,,,,,,,,,unmatched_no_symbol_candidate
FXS,1,Hyperliquid,,,,,,,,,unmatched_no_symbol_candidate
G,2,"Binance, Bitget",2024-08-15T12:30:00+00:00,2024-08-15 20:30:00 SGT,607.8,,,,,,unmatched_ambiguous_symbol_candidates
GALA,5,"Binance, Bitget, Bybit, Hyperliquid, OKX",2021-09-17T07:00:00+00:00,2021-09-17 15:00:00 SGT,1671.1,gala,0.00299002,-0.150197891877,18622690.512429602444,142354779.226899951696,matched_exact_symbol_unique
GAS,5,"Binance, Bitget, Bybit, Hyperliquid, OKX",2023-10-23T07:09:12+00:00,2023-10-23 15:09:12 SGT,905.1,,,,,,unmatched_ambiguous_symbol_candidates
GE,1,Bitget,,,,,,,,,unmatched_no_symbol_candidate
GIGA,1,Bybit,2024-12-12T07:42:26+00:00,2024-12-12 15:42:26 SGT,489,,,,,,unmatched_ambiguous_symbol_candidates
GIGGLE,4,"Binance, Bitget, Bybit, OKX",2025-10-09T09:45:00+00:00,2025-10-09 17:45:00 SGT,188,giggle-fund,41.22,2.680201311506,167743720.569234728813,41235602.036318160594,matched_exact_symbol_unique
GLM,4,"Binance, Bitget, Bybit, OKX",2023-08-10T04:57:59+00:00,2023-08-10 12:57:59 SGT,979.2,golem,0.125414,-1.139863419623,4983306.907486678101,125417576.232097402215,matched_exact_symbol_unique
GME,1,Bitget,,,,,,,,,unmatched_ambiguous_symbol_candidates
GMT,5,"Binance, Bitget, Bybit, Hyperliquid, OKX",2022-03-14T07:00:00+00:00,2022-03-14 15:00:00 SGT,1493.1,,,,,,unmatched_ambiguous_symbol_candidates
GMX,5,"Binance, Bitget, Bybit, Hyperliquid, OKX",2022-10-10T07:06:10+00:00,2022-10-10 15:06:10 SGT,1283.1,gmx,6.11,0.918969096116,5085523.84735429287,63410380.764818996191,matched_exact_symbol_unique
GNO,2,"Bybit, dYdX",2024-05-14T11:47:55+00:00,2024-05-14 19:47:55 SGT,700.9,,,,,,unmatched_ambiguous_symbol_candidates
GOAT,4,"Binance, Bitget, Bybit, Hyperliquid",2024-10-22T10:44:24+00:00,2024-10-22 18:44:24 SGT,539.9,,,,,,unmatched_ambiguous_symbol_candidates
GODS,1,Bybit,2023-11-22T05:02:21+00:00,2023-11-22 13:02:21 SGT,875.1,,,,,,unmatched_ambiguous_symbol_candidates
GOOGL,3,"Binance, Bitget, OKX",2026-03-04T07:45:00+00:00,2026-03-04 15:45:00 SGT,42,,,,,,unmatched_no_symbol_candidate
GPS,4,"Binance, Bitget, Bybit, OKX",2025-02-17T17:00:00+00:00,2025-02-18 01:00:00 SGT,421.6,goplus-security,0.00871198,2.817388188147,5336586.588028080761,38417809.472805120051,matched_exact_symbol_unique
GRASS,5,"Binance, Bitget, Bybit, Hyperliquid, OKX",2024-10-15T10:12:03+00:00,2024-10-15 18:12:03 SGT,546.9,,,,,,unmatched_ambiguous_symbol_candidates
GRIFFAIN,4,"Binance, Bitget, Bybit, Hyperliquid",2024-12-20T08:39:59+00:00,2024-12-20 16:39:59 SGT,481,griffain,0.01444998,3.630248231548,3720029.743084540591,14447831.867331182584,matched_exact_symbol_unique
GRT,5,"Binance, Bitget, Bybit, dYdX, OKX",2020-12-18T07:00:00+00:00,2020-12-18 15:00:00 SGT,1944.1,the-graph,0.0240295,-0.612999767158,10695524.257322393358,259123621.330920010805,matched_exact_symbol_unique
GTC,1,Binance,2021-03-15T07:00:00+00:00,2021-03-15 15:00:00 SGT,1857.1,,,,,,unmatched_ambiguous_symbol_candidates
GUA,1,Binance,2025-12-21T10:15:00+00:00,2025-12-21 18:15:00 SGT,114.9,,,,,,unmatched_ambiguous_symbol_candidates
GUN,3,"Binance, Bitget, Bybit",2025-03-31T13:00:00+00:00,2025-03-31 21:00:00 SGT,379.8,gunz,0.01585392,1.76805794477,7929256.667542424984,27427286.639766469598,matched_exact_symbol_unique
GWEI,2,"Binance, Bitget",2026-01-29T05:30:00+00:00,2026-01-29 13:30:00 SGT,76.1,ethgas-2,0.068134,4.035297370378,5192155.504619787447,118436954.460530310869,matched_exact_symbol_unique
H,4,"Binance, Bitget, Bybit, OKX",2025-06-25T09:30:00+00:00,2025-06-25 17:30:00 SGT,294,,,,,,unmatched_ambiguous_symbol_candidates
HAEDAL,3,"Binance, Bitget, Bybit",2025-04-30T11:29:53+00:00,2025-04-30 19:29:53 SGT,349.9,haedal,0.02891856,2.49931374108,7088651.20612285845,5634607.703023180366,matched_exact_symbol_unique
HANA,2,"Binance, Bybit",2025-09-26T11:30:00+00:00,2025-09-26 19:30:00 SGT,200.9,,,,,,unmatched_ambiguous_symbol_candidates
HBAR,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2021-03-17T07:00:00+00:00,2021-03-17 15:00:00 SGT,1855.1,hedera-hashgraph,0.085613,-1.227907408323,68785498.975443035364,3701023957.307676315308,matched_exact_symbol_unique
