venue,symbol_raw,base_token,quote_asset,last_price,price_change_24h_pct,volume_24h_base,volume_24h_quote,turnover_24h_usd,open_interest,fetch_status,snapshot_time,data_freshness,source_error
binance,SSVUSDT,SSV,USDT,2.179000,4.408,835783.19,1810822.657540,1810822.657540,,success,2026-04-14T07:38:00+00:00,fresh,
binance,STABLEUSDT,STABLE,USDT,0.0262600,-8.724,937384344,25748412.7219470,25748412.7219470,,success,2026-04-14T07:38:21+00:00,fresh,
binance,STBLUSDT,STBL,USDT,0.0354900,2.661,76716062,2755970.3896200,2755970.3896200,,success,2026-04-14T07:38:04+00:00,fresh,
binance,STEEMUSDT,STEEM,USDT,0.058060,2.326,14057163,809316.333720,809316.333720,,success,2026-04-14T07:38:19+00:00,fresh,
binance,STGUSDT,STG,USDT,0.2362000,6.348,24664189,5678745.2180000,5678745.2180000,,success,2026-04-14T07:38:22+00:00,fresh,
binance,STOUSDT,STO,USDT,0.1169600,1.247,377407681,44222274.5068800,44222274.5068800,,success,2026-04-14T07:38:23+00:00,fresh,
binance,STORJUSDT,STORJ,USDT,0.0986,1.754,10575138,1032530.4167,1032530.4167,,success,2026-04-14T07:37:25+00:00,fresh,
binance,STRKUSDT,STRK,USDT,0.0332200,0.636,331379094.4,10925566.7117030,10925566.7117030,,success,2026-04-14T07:38:14+00:00,fresh,
binance,STXUSDT,STX,USDT,0.2225000,4.903,21854173,4821895.1782000,4821895.1782000,,success,2026-04-14T07:38:25+00:00,fresh,
binance,SUIUSDC,SUI,USDC,0.945100,4.651,14950055.1,13919598.052350,13919598.052350,,success,2026-04-14T07:38:02+00:00,fresh,
binance,SUIUSDT,SUI,USDT,0.944800,4.652,169401336.6,157709304.556800,157709304.556800,,success,2026-04-14T07:38:26+00:00,fresh,
binance,SUNUSDT,SUN,USDT,0.0179650,0.588,64829802,1166090.9751460,1166090.9751460,,success,2026-04-14T07:38:24+00:00,fresh,
binance,SUPERUSDT,SUPER,USDT,0.1158000,6.336,60982212,6988031.6689000,6988031.6689000,,success,2026-04-14T07:38:20+00:00,fresh,
binance,SUSHIUSDT,SUSHI,USDT,0.1940,2.700,9085268,1755652.2310,1755652.2310,,success,2026-04-14T07:38:05+00:00,fresh,
binance,SWARMSUSDT,SWARMS,USDT,0.0163470,-6.434,566555715,9760443.4757810,9760443.4757810,,success,2026-04-14T07:38:24+00:00,fresh,
binance,SXTUSDT,SXT,USDT,0.0165300,2.100,61863608,1025596.7187900,1025596.7187900,,success,2026-04-14T07:38:19+00:00,fresh,
binance,SYNUSDT,SYN,USDT,0.0466900,3.848,19031121,875924.5563000,875924.5563000,,success,2026-04-14T07:38:26+00:00,fresh,
binance,SYRUPUSDT,SYRUP,USDT,0.2259100,-0.216,19962259,4584818.1306200,4584818.1306200,,success,2026-04-14T07:38:24+00:00,fresh,
binance,SYSUSDT,SYS,USDT,0.0089900,-12.634,440825993,4381743.5967800,4381743.5967800,,success,2026-04-14T07:38:26+00:00,fresh,
binance,TUSDT,T,USDT,0.0061850,2.282,179934675,1105958.3315610,1105958.3315610,,success,2026-04-14T07:38:01+00:00,fresh,
binance,TAUSDT,TA,USDT,0.0425600,2.431,31919936,1342643.0544700,1342643.0544700,,success,2026-04-14T07:38:02+00:00,fresh,
binance,TACUSDT,TAC,USDT,0.0063330,4.007,401523762,2468598.0570220,2468598.0570220,,success,2026-04-14T07:38:14+00:00,fresh,
binance,TAGUSDT,TAG,USDT,0.0008372,0.00,5539525032,4436113.5079155,4436113.5079155,,success,2026-04-14T07:38:18+00:00,fresh,
binance,TAIKOUSDT,TAIKO,USDT,0.1180000,3.057,3576057,416388.8378000,416388.8378000,,success,2026-04-14T07:38:21+00:00,fresh,
binance,TAKEUSDT,TAKE,USDT,0.0256900,19.433,226080388,5416718.1767000,5416718.1767000,,success,2026-04-14T07:38:25+00:00,fresh,
binance,TAOUSDT,TAO,USDT,253.09,-2.451,1067579.433,274629397.28,274629397.28,,success,2026-04-14T07:38:24+00:00,fresh,
binance,THEUSDT,THE,USDT,0.1015000,6.506,30647705.2,3018054.6570500,3018054.6570500,,success,2026-04-14T07:38:27+00:00,fresh,
binance,THETAUSDT,THETA,USDT,0.1766,5.812,29106793.9,5072997.5580,5072997.5580,,success,2026-04-14T07:38:23+00:00,fresh,
binance,TIAUSDC,TIA,USDC,0.3086000,5.613,6315573,1923075.5303000,1923075.5303000,,success,2026-04-14T07:38:10+00:00,fresh,
binance,TIAUSDT,TIA,USDT,0.3088000,5.609,58830481,17845178.4429000,17845178.4429000,,success,2026-04-14T07:38:21+00:00,fresh,
binance,TLMUSDT,TLM,USDT,0.0016500,2.357,607518458,998249.0731430,998249.0731430,,success,2026-04-14T07:38:24+00:00,fresh,
binance,TNSRUSDT,TNSR,USDT,0.0390200,0.645,111821186.1,4421265.2440250,4421265.2440250,,success,2026-04-14T07:38:24+00:00,fresh,
binance,TONUSDT,TON,USDT,1.4340000,0.738,24988339.4,35633986.4693100,35633986.4693100,,success,2026-04-14T07:38:21+00:00,fresh,
binance,TOSHIUSDT,TOSHI,USDT,0.0001799,5.575,8833587671,1558761.2066426,1558761.2066426,,success,2026-04-14T07:38:00+00:00,fresh,
binance,TOWNSUSDT,TOWNS,USDT,0.0031090,4.539,688833297,2089414.1691700,2089414.1691700,,success,2026-04-14T07:38:24+00:00,fresh,
binance,TRADOORUSDT,TRADOOR,USDT,4.4580000,-23.428,34181478,189742882.8180000,189742882.8180000,,success,2026-04-14T07:38:24+00:00,fresh,
binance,TRBUSDT,TRB,USDT,15.652,4.215,360582.0,5580492.619,5580492.619,,success,2026-04-14T07:38:23+00:00,fresh,
binance,TREEUSDT,TREE,USDT,0.0727100,23.909,244676306,15834468.5000600,15834468.5000600,,success,2026-04-14T07:38:25+00:00,fresh,
binance,TRIAUSDT,TRIA,USDT,0.0236900,-13.509,527465246,13388044.0259000,13388044.0259000,,success,2026-04-14T07:38:25+00:00,fresh,
binance,TRUUSDT,TRU,USDT,0.0073280,-6.184,2922181929,22700871.8284140,22700871.8284140,,success,2026-04-14T07:38:23+00:00,fresh,
binance,TRUMPUSDC,TRUMP,USDC,2.828000,1.072,874759.06,2479666.537810,2479666.537810,,success,2026-04-14T07:38:06+00:00,fresh,
binance,TRUMPUSDT,TRUMP,USDT,2.826000,1.073,23183309.48,65630546.146370,65630546.146370,,success,2026-04-14T07:38:17+00:00,fresh,
binance,TRUSTUSDT,TRUST,USDT,0.0720700,13.675,35862992,2439576.3511000,2439576.3511000,,success,2026-04-14T07:38:14+00:00,fresh,
binance,TRUTHUSDT,TRUTH,USDT,0.0102000,11.402,161445352,1564986.8319170,1564986.8319170,,success,2026-04-14T07:37:54+00:00,fresh,
binance,TRXUSDT,TRX,USDT,0.32076,-0.037,170448310,54645578.60636,54645578.60636,,success,2026-04-14T07:38:25+00:00,fresh,
binance,TSLAUSDT,TSLA,USDT,358.47000,3.130,327982.99,115293380.69460,115293380.69460,,success,2026-04-14T07:38:16+00:00,fresh,
binance,TSMUSDT,TSM,USDT,379.10000,2.944,3681.21,1367327.24010,1367327.24010,,success,2026-04-14T07:36:43+00:00,fresh,
binance,TSTUSDT,TST,USDT,0.0097750,10.765,3543059389,37100051.9702450,37100051.9702450,,success,2026-04-14T07:38:24+00:00,fresh,
binance,TURBOUSDT,TURBO,USDT,0.0010518,6.007,9019199333,9366927.2664207,9366927.2664207,,success,2026-04-14T07:38:20+00:00,fresh,
binance,TURTLEUSDT,TURTLE,USDT,0.0433200,5.273,101990091,4557174.5520700,4557174.5520700,,success,2026-04-14T07:38:20+00:00,fresh,
binance,TUTUSDT,TUT,USDT,0.0102800,8.783,1248832610,13056485.9783700,13056485.9783700,,success,2026-04-14T07:38:07+00:00,fresh,
binance,TWTUSDT,TWT,USDT,0.415300,2.366,4539305,1865658.237700,1865658.237700,,success,2026-04-14T07:38:14+00:00,fresh,
binance,UAIUSDT,UAI,USDT,0.2579000,4.667,34055405,8477676.7915000,8477676.7915000,,success,2026-04-14T07:38:25+00:00,fresh,
binance,UBUSDT,UB,USDT,0.0267300,12.785,140592259,3460079.8493800,3460079.8493800,,success,2026-04-14T07:38:23+00:00,fresh,
binance,UMAUSDT,UMA,USDT,0.415700,2.263,3104943,1276105.514900,1276105.514900,,success,2026-04-14T07:37:49+00:00,fresh,
binance,UNIUSDC,UNI,USDC,3.1740,4.271,1414298,4421595.3460,4421595.3460,,success,2026-04-14T07:37:59+00:00,fresh,
binance,UNIUSDT,UNI,USDT,3.1740,4.271,19412838,60820241.9010,60820241.9010,,success,2026-04-14T07:38:20+00:00,fresh,
binance,USUSDT,US,USDT,0.0049140,-7.125,559474375,2691245.6465640,2691245.6465640,,success,2026-04-14T07:38:27+00:00,fresh,
binance,USDCUSDT,USDC,USDT,0.9989700,-0.027,4595374,4591253.7314330,4591253.7314330,,success,2026-04-14T07:38:18+00:00,fresh,
binance,USELESSUSDT,USELESS,USDT,0.0472900,23.796,378959856,16146245.6475600,16146245.6475600,,success,2026-04-14T07:38:16+00:00,fresh,
binance,USTCUSDT,USTC,USDT,0.0048290,2.898,200814180,966064.7488070,966064.7488070,,success,2026-04-14T07:37:53+00:00,fresh,
binance,USUALUSDT,USUAL,USDT,0.0126400,3.607,130230148,1628850.3399900,1628850.3399900,,success,2026-04-14T07:37:14+00:00,fresh,
binance,VANAUSDT,VANA,USDT,1.291000,2.705,887124.07,1137997.748020,1137997.748020,,success,2026-04-14T07:37:02+00:00,fresh,
binance,VANRYUSDT,VANRY,USDT,0.0050250,-0.456,400867955,2010999.6915010,2010999.6915010,,success,2026-04-14T07:38:27+00:00,fresh,
binance,VELODROMEUSDT,VELODROME,USDT,0.0154100,4.051,180865595,2773967.7756500,2773967.7756500,,success,2026-04-14T07:38:26+00:00,fresh,
binance,VELVETUSDT,VELVET,USDT,0.0969300,3.425,55083821,5343719.2313600,5343719.2313600,,success,2026-04-14T07:38:00+00:00,fresh,
binance,VETUSDT,VET,USDT,0.006976,3.578,833410470,5752105.247387,5752105.247387,,success,2026-04-14T07:38:15+00:00,fresh,
binance,VICUSDT,VIC,USDT,0.0482100,5.285,24394130,1152965.7546600,1152965.7546600,,success,2026-04-14T07:38:18+00:00,fresh,
binance,VINEUSDT,VINE,USDT,0.0167100,2.264,68774493,1139093.9345900,1139093.9345900,,success,2026-04-14T07:38:23+00:00,fresh,
binance,VIRTUALUSDT,VIRTUAL,USDT,0.6774000,5.203,57835042.0,38955774.1940600,38955774.1940600,,success,2026-04-14T07:38:21+00:00,fresh,
binance,VTHOUSDT,VTHO,USDT,0.0005632,1.204,978260180,546692.8956001,546692.8956001,,success,2026-04-14T07:38:24+00:00,fresh,
binance,VVVUSDT,VVV,USDT,8.920000,7.405,5495173.63,48136853.076180,48136853.076180,,success,2026-04-14T07:38:25+00:00,fresh,
binance,WUSDT,W,USDT,0.0121600,0.997,659373848.8,7963361.5985290,7963361.5985290,,success,2026-04-14T07:38:02+00:00,fresh,
binance,WALUSDT,WAL,USDT,0.0696300,1.694,23486251,1626584.8324600,1626584.8324600,,success,2026-04-14T07:38:01+00:00,fresh,
binance,WAXPUSDT,WAXP,USDT,0.0065320,2.206,125416704,813758.0898880,813758.0898880,,success,2026-04-14T07:38:19+00:00,fresh,
binance,WCTUSDT,WCT,USDT,0.0581200,11.149,259171058,14969770.5751800,14969770.5751800,,success,2026-04-14T07:38:22+00:00,fresh,
binance,WETUSDT,WET,USDT,0.1439600,33.730,1740915373,260758391.9797800,260758391.9797800,,success,2026-04-14T07:38:24+00:00,fresh,
binance,WIFUSDC,WIF,USDC,0.1944000,3.570,11032745.2,2144915.2793200,2144915.2793200,,success,2026-04-14T07:37:59+00:00,fresh,
binance,WIFUSDT,WIF,USDT,0.1946000,3.787,201867889.9,39125632.9876000,39125632.9876000,,success,2026-04-14T07:38:23+00:00,fresh,
binance,WLDUSDC,WLD,USDC,0.3260000,11.377,29334087.2,8965664.5811600,8965664.5811600,,success,2026-04-14T07:38:26+00:00,fresh,
binance,WLDUSDT,WLD,USDT,0.3260000,11.377,409320872,125134873.2796000,125134873.2796000,,success,2026-04-14T07:38:25+00:00,fresh,
binance,WLFIUSDC,WLFI,USDC,0.0802000,1.391,27587339,2210598.3344000,2210598.3344000,,success,2026-04-14T07:37:59+00:00,fresh,
binance,WLFIUSDT,WLFI,USDT,0.0804000,1.643,547246219,43852968.4775000,43852968.4775000,,success,2026-04-14T07:38:23+00:00,fresh,
binance,WOOUSDT,WOO,USDT,0.01792,6.667,98366084,1726700.91017,1726700.91017,,success,2026-04-14T07:38:10+00:00,fresh,
binance,XAGUSDT,XAG,USDT,77.5500,4.010,11330091.956,854900731.0206,854900731.0206,,success,2026-04-14T07:38:26+00:00,fresh,
binance,XAIUSDT,XAI,USDT,0.0093600,2.970,177996234,1649473.5761200,1649473.5761200,,success,2026-04-14T07:38:16+00:00,fresh,
binance,XANUSDT,XAN,USDT,0.0082420,10.099,477949644,3764531.4285890,3764531.4285890,,success,2026-04-14T07:38:23+00:00,fresh,
binance,XAUUSDT,XAU,USDT,4774.00,0.973,196175.634,929532733.98,929532733.98,,success,2026-04-14T07:38:26+00:00,fresh,
binance,XAUTUSDT,XAUT,USDT,4747.76,0.954,10448.014,49234901.89,49234901.89,,success,2026-04-14T07:38:26+00:00,fresh,
binance,XLMUSDT,XLM,USDT,0.15517,2.980,198866241,30508607.55490,30508607.55490,,success,2026-04-14T07:38:15+00:00,fresh,
binance,XMRUSDT,XMR,USDT,347.93,0.430,63519.606,21983393.39,21983393.39,,success,2026-04-14T07:38:27+00:00,fresh,
binance,XNYUSDT,XNY,USDT,0.0050750,3.550,1894255323,9388072.9181220,9388072.9181220,,success,2026-04-14T07:38:24+00:00,fresh,
binance,XPDUSDT,XPD,USDT,1592.4400,3.620,2557.492,3989733.6294,3989733.6294,,success,2026-04-14T07:38:02+00:00,fresh,
binance,XPINUSDT,XPIN,USDT,0.0015600,24.303,5409669327,8128039.1524750,8128039.1524750,,success,2026-04-14T07:38:26+00:00,fresh,
binance,XPLUSDT,XPL,USDT,0.1407000,13.103,447074727,60326716.5475000,60326716.5475000,,success,2026-04-14T07:38:24+00:00,fresh,
binance,XPTUSDT,XPT,USDT,2097.0200,2.146,4050.192,8347062.8212,8347062.8212,,success,2026-04-14T07:38:00+00:00,fresh,
binance,XRPUSDC,XRP,USDC,1.3715,3.252,94510656.3,127793177.9743,127793177.9743,,success,2026-04-14T07:38:18+00:00,fresh,
binance,XRPUSDT,XRP,USDT,1.3707,3.208,499249967.1,675139662.6260,675139662.6260,,success,2026-04-14T07:38:23+00:00,fresh,
binance,XTZUSDT,XTZ,USDT,0.349,1.749,23018468.4,7997852.238,7997852.238,,success,2026-04-14T07:38:10+00:00,fresh,
binance,XVGUSDT,XVG,USDT,0.0048310,1.984,1407861960,6671942.7020590,6671942.7020590,,success,2026-04-14T07:38:27+00:00,fresh,
binance,XVSUSDT,XVS,USDT,2.669000,1.098,421369.5,1125640.087200,1125640.087200,,success,2026-04-14T07:38:22+00:00,fresh,
binance,YBUSDT,YB,USDT,0.1119000,-1.756,94799806,11306221.0223000,11306221.0223000,,success,2026-04-14T07:38:15+00:00,fresh,
binance,YFIUSDT,YFI,USDT,2559.0,2.033,796.528,2023372.4,2023372.4,,success,2026-04-14T07:37:59+00:00,fresh,
binance,YGGUSDT,YGG,USDT,0.0381500,1.194,50732646,1936073.1253000,1936073.1253000,,success,2026-04-14T07:37:59+00:00,fresh,
binance,ZAMAUSDT,ZAMA,USDT,0.0272800,5.942,881349375,25125559.8400500,25125559.8400500,,success,2026-04-14T07:38:22+00:00,fresh,
binance,ZBTUSDT,ZBT,USDT,0.1059200,10.001,134926910,14556758.8027900,14556758.8027900,,success,2026-04-14T07:38:20+00:00,fresh,
binance,ZECUSDC,ZEC,USDC,364.40,1.059,151055.333,54738547.74,54738547.74,,success,2026-04-14T07:38:25+00:00,fresh,
binance,ZECUSDT,ZEC,USDT,364.34,1.065,2351513.049,850761647.12,850761647.12,,success,2026-04-14T07:38:25+00:00,fresh,
binance,ZENUSDT,ZEN,USDT,5.902,1.741,2136105.7,12621248.196,12621248.196,,success,2026-04-14T07:38:10+00:00,fresh,
binance,ZEREBROUSDT,ZEREBRO,USDT,0.0099380,10.373,380712624,3711707.9919470,3711707.9919470,,success,2026-04-14T07:38:25+00:00,fresh,
binance,ZETAUSDT,ZETA,USDT,0.050650,2.843,21995285,1112839.903090,1112839.903090,,success,2026-04-14T07:38:23+00:00,fresh,
binance,ZILUSDT,ZIL,USDT,0.00391,1.823,661498875,2565050.29538,2565050.29538,,success,2026-04-14T07:38:16+00:00,fresh,
binance,ZKUSDT,ZK,USDT,0.0157000,3.154,280627688,4357685.4728300,4357685.4728300,,success,2026-04-14T07:38:18+00:00,fresh,
binance,ZKCUSDT,ZKC,USDT,0.0739700,8.143,43957178,3146432.4403100,3146432.4403100,,success,2026-04-14T07:38:03+00:00,fresh,
binance,ZKJUSDT,ZKJ,USDT,0.019780,2.753,45748822.9,890379.984534,890379.984534,,success,2026-04-14T07:38:25+00:00,fresh,
binance,ZKPUSDT,ZKP,USDT,0.0730100,5.735,33788212,2413089.9461000,2413089.9461000,,success,2026-04-14T07:38:10+00:00,fresh,
binance,ZORAUSDT,ZORA,USDT,0.0139500,2.423,88168695,1221969.3162000,1221969.3162000,,success,2026-04-14T07:37:59+00:00,fresh,
binance,ZROUSDT,ZRO,USDT,1.9926000,3.927,7446818.4,14721776.9677400,14721776.9677400,,success,2026-04-14T07:38:24+00:00,fresh,
binance,ZRXUSDT,ZRX,USDT,0.1063,5.248,15977658.6,1683725.0039,1683725.0039,,success,2026-04-14T07:38:13+00:00,fresh,
binance,币安人生USDT,币安人生,USDT,0.2556900,33.506,1953982854,421817993.7431300,421817993.7431300,,success,2026-04-14T07:38:26+00:00,fresh,
binance,我踏马来了USDT,我踏马来了,USDT,0.0100320,-0.010,1327348335,13057785.8244640,13057785.8244640,,success,2026-04-14T07:38:27+00:00,fresh,
binance,龙虾USDT,龙虾,USDT,0.0085140,-2.619,783192361,6340923.1774310,6340923.1774310,,success,2026-04-14T07:38:24+00:00,fresh,
bitget,0GUSDT,0G,USDT,0.5887,-4.245,4372408,2610557.5007,2610557.5007,2824456,success,2026-04-14T07:38:34+00:00,fresh,
bitget,1000000MOGUSDT,1000000MOG,USDT,0.136,5.837,670213,90550.9331,90550.9331,2311324,success,2026-04-14T07:38:34+00:00,fresh,
bitget,1000BONKUSDT,1000BONK,USDT,0.00591,4.992,1102504166,6447289.215455,6447289.215455,567721351,success,2026-04-14T07:38:34+00:00,fresh,
bitget,1000CATUSDT,1000CAT,USDT,0.001712,4.073,80651643,137333.084583,137333.084583,75113250,success,2026-04-14T07:38:34+00:00,fresh,
bitget,1000RATSUSDT,1000RATS,USDT,0.03749,2.348,9441501,355528.00104,355528.00104,23036745,success,2026-04-14T07:38:34+00:00,fresh,
bitget,1000SATSUSDT,1000SATS,USDT,0.0000116,9.023,129730548475,1479239.93002292,1479239.93002292,57489446532,success,2026-04-14T07:38:34+00:00,fresh,
bitget,1000XECUSDT,1000XEC,USDT,0.00695,2.811,8241837,56891.71355,56891.71355,16405684,success,2026-04-14T07:38:34+00:00,fresh,
bitget,1INCHUSDT,1INCH,USDT,0.0949,3.943,2351212.6,218075.30194,218075.30194,3590569.9,success,2026-04-14T07:38:34+00:00,fresh,
bitget,1MBABYDOGEUSDT,1MBABYDOGE,USDT,0.0003987,3.424,1586814890,628369.088687,628369.088687,2437619552,success,2026-04-14T07:38:34+00:00,fresh,
bitget,1MCHEEMSUSDT,1MCHEEMS,USDT,0.4754,6.616,169146,81454.9707,81454.9707,128699,success,2026-04-14T07:38:34+00:00,fresh,
bitget,2ZUSDT,2Z,USDT,0.08014,5.35,8174629,638481.46932,638481.46932,4265936,success,2026-04-14T07:38:34+00:00,fresh,
bitget,4USDT,4,USDT,0.0114,-17.69,213006932,2704492.74507,2704492.74507,248189413,success,2026-04-14T07:38:34+00:00,fresh,
bitget,AUSDT,A,USDT,0.07915,3.154,2324999,181535.75039,181535.75039,4992868,success,2026-04-14T07:38:34+00:00,fresh,
bitget,AAPLUSDT,AAPL,USDT,259.36,0.201,49653.94,12856848.7809,12856848.7809,12245.61,success,2026-04-14T07:38:34+00:00,fresh,
bitget,AAVEUSDT,AAVE,USDT,99.75,3.411,165613.1,16194819.41,16194819.41,141478.7,success,2026-04-14T07:38:34+00:00,fresh,
bitget,ACEUSDT,ACE,USDT,0.1126,3.779,1211641,134020.486863,134020.486863,2885178.57,success,2026-04-14T07:38:34+00:00,fresh,
bitget,ACHUSDT,ACH,USDT,0.006164,-0.468,67446641,414706.363372,414706.363372,78883788,success,2026-04-14T07:38:34+00:00,fresh,
bitget,ACNUSDT,ACN,USDT,191.18,6.9,301.76,55945.942,55945.942,457.17,success,2026-04-14T07:38:34+00:00,fresh,
bitget,ACTUSDT,ACT,USDT,0.01326,5.995,50767084,674722.08123,674722.08123,37624236,success,2026-04-14T07:38:34+00:00,fresh,
bitget,ACUUSDT,ACU,USDT,0.0915,-5.329,6747311,617428.28673,617428.28673,3592228,success,2026-04-14T07:38:34+00:00,fresh,
bitget,ACXUSDT,ACX,USDT,0.04328,1.004,1543914,66525.30548,66525.30548,12978336,success,2026-04-14T07:38:34+00:00,fresh,
bitget,ADAUSDT,ADA,USDT,0.2434,2.14,135974683,32940215.1355,32940215.1355,140267116,success,2026-04-14T07:38:34+00:00,fresh,
bitget,AERGOUSDT,AERGO,USDT,0.05478,2.738,882522,47736.23613,47736.23613,14149607,success,2026-04-14T07:38:34+00:00,fresh,
bitget,AEROUSDT,AERO,USDT,0.3749,5.904,1636702,605744.4593,605744.4593,5107820,success,2026-04-14T07:38:34+00:00,fresh,
bitget,AEVOUSDT,AEVO,USDT,0.02275,1.563,5106561,115855.499342,115855.499342,11382115.4,success,2026-04-14T07:38:34+00:00,fresh,
bitget,AGLDUSDT,AGLD,USDT,0.2495,4.525,900619.9,221166.49666,221166.49666,3493643.9,success,2026-04-14T07:38:34+00:00,fresh,
bitget,AIUSDT,AI,USDT,0.01944,1.356,4945365,96001.19389,96001.19389,3402734,success,2026-04-14T07:38:34+00:00,fresh,
bitget,AINUSDT,AIN,USDT,0.07314,-4.079,21884447,1650535.63572,1650535.63572,42891099,success,2026-04-14T07:38:34+00:00,fresh,
bitget,AIOUSDT,AIO,USDT,0.10283,-10.784,34265702,3810381.19054,3810381.19054,19538548,success,2026-04-14T07:38:34+00:00,fresh,
bitget,AIXBTUSDT,AIXBT,USDT,0.02445,5.479,29088251,698465.30217,698465.30217,39384670,success,2026-04-14T07:38:34+00:00,fresh,
bitget,AKTUSDT,AKT,USDT,0.4517,4.609,876908.6,396603.25762,396603.25762,1960008.6,success,2026-04-14T07:38:34+00:00,fresh,
bitget,ALCHUSDT,ALCH,USDT,0.0652,2.774,5596492,358056.2748,358056.2748,25601979,success,2026-04-14T07:38:34+00:00,fresh,
bitget,ALGOUSDT,ALGO,USDT,0.112,10.672,33855290.1,3616495.25852,3616495.25852,41718145.8,success,2026-04-14T07:38:34+00:00,fresh,
bitget,ALICEUSDT,ALICE,USDT,0.1108,1.745,2799168.1,308397.39908,308397.39908,4892158.7,success,2026-04-14T07:38:34+00:00,fresh,
bitget,ALLOUSDT,ALLO,USDT,0.1126,3.493,4165732,465560.4036,465560.4036,4642753,success,2026-04-14T07:38:34+00:00,fresh,
bitget,ALTUSDT,ALT,USDT,0.00682,3.177,19514819,132514.144952,132514.144952,94033898,success,2026-04-14T07:38:34+00:00,fresh,
bitget,AMZNUSDT,AMZN,USDT,240.76,2.168,23419.55,5584630.8755,5584630.8755,10866.14,success,2026-04-14T07:38:34+00:00,fresh,
bitget,ANIMEUSDT,ANIME,USDT,0.004668,4.127,58521395,266777.00894,266777.00894,156947986,success,2026-04-14T07:38:34+00:00,fresh,
bitget,ANKRUSDT,ANKR,USDT,0.005169,1.552,62149155,318846.638492,318846.638492,226736104,success,2026-04-14T07:38:34+00:00,fresh,
bitget,APEUSDT,APE,USDT,0.0882,3.887,1894816.6,166464.59967,166464.59967,26680477.8,success,2026-04-14T07:38:34+00:00,fresh,
bitget,API3USDT,API3,USDT,0.2838,3.05,197172.2,55328.25034,55328.25034,1226206.8,success,2026-04-14T07:38:34+00:00,fresh,
bitget,APPUSDT,APP,USDT,421.51,8.352,1204.45,494878.6092,494878.6092,646.62,success,2026-04-14T07:38:34+00:00,fresh,
bitget,APRUSDT,APR,USDT,0.219,26.181,8868621,1763332.34147,1763332.34147,15602856,success,2026-04-14T07:38:34+00:00,fresh,
bitget,APTUSDT,APT,USDT,0.8654,5.782,4797073.551,4092008.5369679,4092008.5369679,11899474.782,success,2026-04-14T07:38:34+00:00,fresh,
bitget,ARUSDT,AR,USDT,1.756,5.592,318896.8,556149.5784,556149.5784,708371,success,2026-04-14T07:38:34+00:00,fresh,
bitget,ARBUSDT,ARB,USDT,0.1125,0.987,38972541.29,4357103.690822,4357103.690822,79054816.44,success,2026-04-14T07:38:34+00:00,fresh,
bitget,ARCUSDT,ARC,USDT,0.07418,-0.202,14798374,1080842.2995,1080842.2995,43152814,success,2026-04-14T07:38:34+00:00,fresh,
bitget,ARIAUSDT,ARIA,USDT,0.85605,-4.037,25149792,20939212.9625,20939212.9625,14331181,success,2026-04-14T07:38:34+00:00,fresh,
bitget,ARKUSDT,ARK,USDT,0.1688,3.368,183157,30617.4762,30617.4762,838445,success,2026-04-14T07:38:34+00:00,fresh,
bitget,ARKMUSDT,ARKM,USDT,0.101,5.208,6785265,686022.7545,686022.7545,14049203,success,2026-04-14T07:38:34+00:00,fresh,
bitget,ARMUSDT,ARM,USDT,158.85,8.164,1650,255437.2522,255437.2522,1689.6,success,2026-04-14T07:38:34+00:00,fresh,
bitget,ARPAUSDT,ARPA,USDT,0.00928,0.433,9832999,91135.1186,91135.1186,105377007,success,2026-04-14T07:38:34+00:00,fresh,
bitget,ASMLUSDT,ASML,USDT,1515.1,2.959,256.41,379145.4861,379145.4861,113.57,success,2026-04-14T07:38:34+00:00,fresh,
bitget,ASRUSDT,ASR,USDT,1.255,1.291,47036,58666.254,58666.254,115975,success,2026-04-14T07:38:34+00:00,fresh,
bitget,ASTERUSDT,ASTER,USDT,0.6686,1.318,4204498,2802906.1852,2802906.1852,29908743,success,2026-04-14T07:38:34+00:00,fresh,
bitget,ASTRUSDT,ASTR,USDT,0.0076,2.426,8677541,65766.17964,65766.17964,67691271,success,2026-04-14T07:38:34+00:00,fresh,
bitget,ATUSDT,AT,USDT,0.1706,17.493,4940375,811961.3283,811961.3283,4176544,success,2026-04-14T07:38:34+00:00,fresh,
bitget,ATAUSDT,ATA,USDT,0.00924,6.452,3641797,33028.93674,33028.93674,10969243,success,2026-04-14T07:38:34+00:00,fresh,
bitget,ATHUSDT,ATH,USDT,0.006196,5.088,189730940,1200164.76475,1200164.76475,204129308,success,2026-04-14T07:38:34+00:00,fresh,
bitget,ATOMUSDT,ATOM,USDT,1.7647,2.23,722564,1255611.0035,1255611.0035,2626537,success,2026-04-14T07:38:34+00:00,fresh,
bitget,AUCTIONUSDT,AUCTION,USDT,4.807,2.692,18973.83,90370.98327,90370.98327,85732.43,success,2026-04-14T07:38:34+00:00,fresh,
bitget,AVAUSDT,AVA,USDT,0.2071,0.779,179749,37339.4026,37339.4026,913243,success,2026-04-14T07:38:34+00:00,fresh,
bitget,AVAXUSDT,AVAX,USDT,9.415,4.01,1513901.1,14110427.4354,14110427.4354,2361871.9,success,2026-04-14T07:38:34+00:00,fresh,
bitget,AVGOUSDT,AVGO,USDT,379.61,3.659,1641.91,610159.3679,610159.3679,1051.36,success,2026-04-14T07:38:34+00:00,fresh,
