token,venue_count,venues,earliest_listing_time_utc,earliest_listing_time_sgt,listing_age_days,coingecko_id,current_price_usd,price_change_24h_pct,volume_24h_usd,market_cap_usd,match_status
OGN,4,"Binance, Bitget, Bybit, Hyperliquid",2021-03-31T07:00:00+00:00,2021-03-31 15:00:00 SGT,1839.1,origin-protocol,0.02110442,-0.435813546887,2451545.555913547985,13999376.877598648891,matched_exact_symbol_unique
MEW,5,"Binance, Bitget, Bybit, Hyperliquid, OKX",2024-04-15T08:25:00+00:00,2024-04-15 16:25:00 SGT,728,cat-in-a-dogs-world,0.00056672,-0.471600941931,3850153.871836773586,50351787.032363675535,matched_exact_symbol_unique
KAITO,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2025-02-20T13:00:00+00:00,2025-02-20 21:00:00 SGT,416.9,kaito,0.402535,-0.478063533757,18235997.712449170649,97153831.767400830984,matched_exact_symbol_unique
ARPA,3,"Binance, Bitget, Bybit",2021-10-18T07:00:00+00:00,2021-10-18 15:00:00 SGT,1638.1,arpa,0.00924104,-0.490990089844,3893561.543742868118,9074327.09431024082,matched_exact_symbol_unique
APT,7,"Binance, Bitget, Bybit, Drift, dYdX, Hyperliquid, OKX",2022-10-18T07:00:00+00:00,2022-10-18 15:00:00 SGT,1273.1,aptos,0.819489,-0.497884738393,45420210.983706086874,660343706.906970262527,matched_exact_symbol_unique
ZIL,4,"Binance, Bitget, Bybit, OKX",2019-09-25T08:00:00+00:00,2019-09-25 16:00:00 SGT,2392.1,zilliqa,0.00382935,-0.515778621781,6536128.081066141836,74662128.964153394103,matched_exact_symbol_unique
ETHW,3,"Binance, Bitget, OKX",2022-09-16T06:55:31+00:00,2022-09-16 14:55:31 SGT,1305.1,ethereum-pow-iou,0.248678,-0.580512085868,1707493.926435277099,26817043.648524641991,matched_exact_symbol_unique
ZKJ,2,"Binance, Bitget",2025-05-13T09:30:00+00:00,2025-05-13 17:30:00 SGT,335,polyhedra-network,0.01918164,-0.643291442025,1290940.412724187598,9136904.070468796417,matched_exact_symbol_unique
A,4,"Binance, Bitget, Bybit, OKX",2025-05-28T08:00:00+00:00,2025-05-28 16:00:00 SGT,320.1,vaulta,0.077198,-0.672495513612,12752102.27551715076,126074658.62838357687,matched_exact_symbol_unique
RPL,3,"Binance, Bitget, Bybit",2023-03-01T07:32:26+00:00,2023-03-01 15:32:26 SGT,1139.1,rocket-pool,1.72,-0.682526295691,2115255.556646248791,38366493.861592419446,matched_exact_symbol_unique
TSLAX,1,dYdX,,,,tesla-xstock,346.27,-0.726913038708,5191199.142235207371,50675165.706758894026,matched_exact_symbol_unique
SLP,3,"Binance, Bitget, Bybit",2021-11-17T16:00:00+00:00,2021-11-18 00:00:00 SGT,1607.7,smooth-love-potion,0.00059408,-0.72941146652,2307542.78225189168,21603330.641222693026,matched_exact_symbol_unique
TLM,3,"Binance, Bitget, Bybit",2021-11-22T00:00:00+00:00,2021-11-22 08:00:00 SGT,1603.4,alien-worlds,0.00161054,-0.732263251062,7562610.267455662601,10524570.369467217475,matched_exact_symbol_unique
BIGTIME,5,"Binance, Bitget, Bybit, Hyperliquid, OKX",2023-10-12T08:35:45+00:00,2023-10-12 16:35:45 SGT,914,big-time,0.01223362,-0.735719379366,5582090.789959867485,23320927.738143257797,matched_exact_symbol_unique
GRT,5,"Binance, Bitget, Bybit, dYdX, OKX",2020-12-18T07:00:00+00:00,2020-12-18 15:00:00 SGT,1942.1,the-graph,0.02351101,-0.769650583902,11454157.026700837538,253355232.444416701794,matched_exact_symbol_unique
QTUM,4,"Binance, Bitget, Bybit, OKX",2019-09-25T08:00:00+00:00,2019-09-25 16:00:00 SGT,2392.1,qtum,0.887311,-0.776081486475,3735623.540255817119,94054057.290482670069,matched_exact_symbol_unique
IP,5,"Binance, Bitget, Bybit, Hyperliquid, OKX",2025-02-07T08:28:16+00:00,2025-02-07 16:28:16 SGT,430,story-2,0.480032,-0.791305279343,33301420.066410008818,169360562.384233057499,matched_exact_symbol_unique
BGB,1,Bitget,,,,bitget-token,1.88,-0.792995526282,21177869.78499763459,1318587292.99006319046,matched_exact_symbol_unique
RAY,3,"Bitget, Drift, OKX",2024-03-12T10:25:00+00:00,2024-03-12 18:25:00 SGT,762,raydium,0.628972,-0.809164660369,13199911.94337525405,169045085.852520883083,matched_exact_symbol_unique
STX,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2021-11-30T07:59:43+00:00,2021-11-30 15:59:43 SGT,1595.1,blockstack,0.212701,-0.827643626501,10386348.625050421804,391557716.065835893154,matched_exact_symbol_unique
OKB,2,"Bybit, OKX",2025-09-04T02:00:00+00:00,2025-09-04 10:00:00 SGT,221.3,okb,82.81,-0.911221145513,12099600.610485617071,1739060827.676296949387,matched_exact_symbol_unique
AWE,3,"Binance, Bitget, Bybit",2025-05-21T08:00:00+00:00,2025-05-21 16:00:00 SGT,327.1,stp-network,0.050783,-0.944349407514,3711243.588323176373,98625603.690862879157,matched_exact_symbol_unique
EIGEN,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2024-08-06T03:43:33+00:00,2024-08-06 11:43:33 SGT,615.2,eigenlayer,0.154229,-0.951544269468,14250076.752804324031,106586563.549319952726,matched_exact_symbol_unique
1000XEC,3,"Binance, Bitget, Bybit",2021-09-16T07:00:00+00:00,2021-09-16 15:00:00 SGT,1670.1,ecash,0.00000677,-0.961912434287,3333320.507853410207,135317266.579464256763,matched_stripped_multiplier_unique
VIRTUAL,5,"Binance, Bitget, Bybit, Hyperliquid, OKX",2024-11-01T08:25:51+00:00,2024-11-01 16:25:51 SGT,528,virtual-protocol,0.645616,-0.980638676339,41608359.264878571033,423648293.004063844681,matched_exact_symbol_unique
PUNDIX,3,"Binance, Bitget, Bybit",2025-04-30T10:00:00+00:00,2025-04-30 18:00:00 SGT,348,pundi-x-2,0.143672,-0.987244976475,2328634.932084875647,37122894.990570947528,matched_exact_symbol_unique
DIA,3,"Binance, Bitget, Bybit",2024-10-02T12:30:00+00:00,2024-10-02 20:30:00 SGT,557.9,dia-data,0.177383,-1.031486021572,1337098.493590451777,21219613.836442258209,matched_exact_symbol_unique
WAXP,3,"Binance, Bitget, Bybit",2023-10-10T06:21:49+00:00,2023-10-10 14:21:49 SGT,916.1,wax,0.00639098,-1.046445246984,1041354.727928074542,29303808.927612744272,matched_exact_symbol_unique
TAIKO,3,"Binance, Bitget, Bybit",2024-06-05T14:17:35+00:00,2024-06-05 22:17:35 SGT,676.8,taiko,0.114916,-1.053192004872,3160625.230218945071,22020563.364696588367,matched_exact_symbol_unique
KNC,3,"Binance, Bitget, Bybit",2019-09-25T08:00:00+00:00,2019-09-25 16:00:00 SGT,2392.1,kyber-network-crystal,0.1315,-1.072271786017,3423858.763619182631,22373839.580888971686,matched_exact_symbol_unique
SPK,4,"Binance, Bitget, Bybit, OKX",2025-06-17T09:00:00+00:00,2025-06-17 17:00:00 SGT,300,spark-2,0.02057735,-1.087203392812,9439118.379741059616,52382402.48467259109,matched_exact_symbol_unique
SUI,7,"Binance, Bitget, Bybit, Drift, dYdX, Hyperliquid, OKX",2023-05-02T12:15:24+00:00,2023-05-02 20:15:24 SGT,1076.9,sui,0.902936,-1.091058465613,216055161.335257530212,3569326185.024644374847,matched_exact_symbol_unique
SKL,3,"Binance, Bitget, Bybit",2020-08-24T07:00:00+00:00,2020-08-24 15:00:00 SGT,2058.1,skale,0.00621855,-1.107955601295,3812300.421679301187,37892911.003581695259,matched_exact_symbol_unique
ENS,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2021-11-11T09:45:46+00:00,2021-11-11 17:45:46 SGT,1614,ethereum-name-service,5.56,-1.115571495887,12467154.261111391708,213534141.05410143733,matched_exact_symbol_unique
FOGO,5,"Binance, Bitget, Bybit, Hyperliquid, OKX",2026-01-10T14:00:00+00:00,2026-01-10 22:00:00 SGT,92.8,fogo,0.01711585,-1.144411818041,5706864.556010037661,65357764.576364524662,matched_exact_symbol_unique
PONKE,1,Bybit,2024-06-07T08:35:07+00:00,2024-06-07 16:35:07 SGT,675,ponke,0.02739555,-1.152715302973,1428016.551529876655,15234760.520661279559,matched_exact_symbol_unique
HBAR,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2021-03-17T07:00:00+00:00,2021-03-17 15:00:00 SGT,1853.1,hedera-hashgraph,0.08516,-1.154741006942,48718226.791683219373,3689325786.730059623718,matched_exact_symbol_unique
LRC,2,"Bybit, OKX",2020-09-09T10:12:51+00:00,2020-09-09 18:12:51 SGT,2042,loopring,0.01596916,-1.157625021817,2710247.707576305605,19870432.912971027195,matched_exact_symbol_unique
LINEA,5,"Binance, Bitget, Bybit, Hyperliquid, OKX",2025-09-01T08:30:00+00:00,2025-09-01 16:30:00 SGT,224,linea,0.00313846,-1.174247574514,10833380.139283519238,78006627.211172223091,matched_exact_symbol_unique
SPX,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2024-10-29T06:31:37+00:00,2024-10-29 14:31:37 SGT,531.1,spx6900,0.303229,-1.176266032429,4598436.237791371532,282247701.840859949589,matched_exact_symbol_unique
VET,3,"Binance, Bitget, Bybit",2019-09-25T08:00:00+00:00,2019-09-25 16:00:00 SGT,2392.1,vechain,0.00677039,-1.194263275555,15159594.17959410511,582196465.438027977943,matched_exact_symbol_unique
CVC,3,"Binance, Bitget, Bybit",2021-11-30T15:20:51+00:00,2021-11-30 23:20:51 SGT,1594.8,civic,0.02944108,-1.19743514933,2766212.532130855601,23610534.792596716434,matched_exact_symbol_unique
LISTA,4,"Binance, Bitget, Bybit, Hyperliquid",2024-06-20T12:30:00+00:00,2024-06-20 20:30:00 SGT,661.9,lista,0.074853,-1.19978342057,4002044.396610783879,24495770.311827778816,matched_exact_symbol_unique
NEWT,3,"Binance, Bitget, Bybit",2025-06-19T14:30:00+00:00,2025-06-19 22:30:00 SGT,297.8,newton-protocol,0.066066,-1.21391818408,4941707.033345110714,14198534.061852989718,matched_exact_symbol_unique
AEVO,5,"Binance, Bitget, Bybit, dYdX, OKX",2024-03-13T10:25:20+00:00,2024-03-13 18:25:20 SGT,761,aevo-exchange,0.02259286,-1.224178520771,5082666.112112140283,20701859.824734196067,matched_exact_symbol_unique
RSR,5,"Binance, Bitget, Bybit, Hyperliquid, OKX",2019-09-25T08:00:00+00:00,2019-09-25 16:00:00 SGT,2392.1,reserve-rights-token,0.00145621,-1.266726942555,4892946.375258330256,91091669.524809613824,matched_exact_symbol_unique
PORTAL,3,"Binance, Bitget, Bybit",2024-02-29T15:00:00+00:00,2024-02-29 23:00:00 SGT,773.8,portal-2,0.0081637,-1.268732962449,2071849.755102730356,6248593.179104243405,matched_exact_symbol_unique
TWT,2,"Binance, Bybit",2022-11-17T06:24:21+00:00,2022-11-17 14:24:21 SGT,1243.1,trust-wallet-token,0.410137,-1.273793698126,6229581.349870952778,170736749.122624456882,matched_exact_symbol_unique
FLR,1,Bybit,2023-03-16T07:58:28+00:00,2023-03-16 15:58:28 SGT,1124.1,flare-networks,0.00771961,-1.279751479681,2896146.297195449006,661015510.858421802521,matched_exact_symbol_unique
SANTOS,2,"Binance, Bitget",2024-10-28T14:00:00+00:00,2024-10-28 22:00:00 SGT,531.8,santos-fc-fan-token,1.044,-1.341610574135,1876509.116924113594,16814554.920801520348,matched_exact_symbol_unique
FLUID,3,"Binance, Bitget, Bybit",2025-09-24T10:15:00+00:00,2025-09-24 18:15:00 SGT,201,instadapp,1.58,-1.350394628419,2106978.844720575493,123188642.048343524337,matched_exact_symbol_unique
EGLD,4,"Binance, Bitget, Bybit, OKX",2019-09-25T08:00:00+00:00,2019-09-25 16:00:00 SGT,2392.1,elrond-erd-2,3.7,-1.361566725568,5936641.763324972242,109960998.033605396748,matched_exact_symbol_unique
STEEM,3,"Binance, Bitget, Bybit",2023-10-25T06:29:42+00:00,2023-10-25 14:29:42 SGT,901.1,steem,0.057057,-1.364493807961,4020407.635683794972,31080506.542196352035,matched_exact_symbol_unique
CTC,1,Bybit,2022-05-17T07:57:50+00:00,2022-05-17 15:57:50 SGT,1427.1,creditcoin-2,0.142711,-1.364609115088,2487601.354795943014,76444424.982790470123,matched_exact_symbol_unique
STORJ,3,"Binance, Bitget, Bybit",2019-09-25T08:00:00+00:00,2019-09-25 16:00:00 SGT,2392.1,storj,0.09687,-1.37734364615,4668236.63158445619,13922131.546981653199,matched_exact_symbol_unique
ACX,3,"Binance, Bitget, Bybit",2024-12-06T09:55:41+00:00,2024-12-06 17:55:41 SGT,493,across-protocol,0.0427805,-1.395223921792,2443667.378339474089,30152090.012500178069,matched_exact_symbol_unique
PENDLE,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2023-07-05T07:26:42+00:00,2023-07-05 15:26:42 SGT,1013.1,pendle,1.051,-1.399990982127,19250317.293756879866,175279114.832098871469,matched_exact_symbol_unique
LPT,4,"Binance, Bitget, Bybit, OKX",2021-04-23T07:00:00+00:00,2021-04-23 15:00:00 SGT,1816.1,livepeer,2.05,-1.409428086786,15913405.784890150651,102042522.932965561748,matched_exact_symbol_unique
BERA,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2025-02-06T13:16:28+00:00,2025-02-06 21:16:28 SGT,430.8,berachain-bera,0.40192,-1.423241434713,13685910.20404372178,98326642.997281819582,matched_exact_symbol_unique
GALA,5,"Binance, Bitget, Bybit, Hyperliquid, OKX",2021-09-17T07:00:00+00:00,2021-09-17 15:00:00 SGT,1669.1,gala,0.00290359,-1.44141100687,14280728.820363352075,138278216.775630801916,matched_exact_symbol_unique
AIXBT,5,"Binance, Bitget, Bybit, Hyperliquid, OKX",2024-12-20T08:38:27+00:00,2024-12-20 16:38:27 SGT,479,aixbt,0.02319935,-1.442618748223,8694390.982540130615,23068024.695846110582,matched_exact_symbol_unique
KAVA,3,"Binance, Bitget, Bybit",2019-09-25T08:00:00+00:00,2019-09-25 16:00:00 SGT,2392.1,kava,0.051947,-1.483121913405,5658408.000124372542,56248951.625093221664,matched_exact_symbol_unique
CETUS,3,"Binance, Bitget, Bybit",2024-02-05T03:44:03+00:00,2024-02-05 11:44:03 SGT,798.2,cetus-protocol,0.01921671,-1.568630654691,2035011.267023429042,17732221.208897408098,matched_exact_symbol_unique
MAVIA,3,"Binance, Bybit, Hyperliquid",2024-02-07T09:12:26+00:00,2024-02-07 17:12:26 SGT,796,heroes-of-mavia,0.02969818,-1.570617760953,2157748.790350079071,7268216.670443412848,matched_exact_symbol_unique
POPCAT,7,"Binance, Bitget, Bybit, Drift, dYdX, Hyperliquid, OKX",2024-03-28T07:01:59+00:00,2024-03-28 15:01:59 SGT,746.1,popcat,0.04953839,-1.586021967875,10959834.883923051879,48544727.019643731415,matched_exact_symbol_unique
ZBCN,1,Bybit,2024-04-17T07:42:45+00:00,2024-04-17 15:42:45 SGT,726.1,zebec-network,0.00257609,-1.62308895357,5464239.821159551851,252332779.993492335081,matched_exact_symbol_unique
ICP,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2021-05-14T09:00:00+00:00,2021-05-14 17:00:00 SGT,1795,internet-computer,2.42,-1.647943802713,35336486.426456384361,1331760274.978326559067,matched_exact_symbol_unique
GLM,4,"Binance, Bitget, Bybit, OKX",2023-08-10T04:57:59+00:00,2023-08-10 12:57:59 SGT,977.2,golem,0.123629,-1.66327655421,4017749.669658006635,123628755.075699001551,matched_exact_symbol_unique
KSM,4,"Binance, Bitget, Bybit, OKX",2019-09-25T08:00:00+00:00,2019-09-25 16:00:00 SGT,2392.1,kusama,4.11,-1.668102097139,4489565.365289970301,74250435.596303150058,matched_exact_symbol_unique
HNT,3,"Bitget, Bybit, Drift",2022-01-24T06:47:20+00:00,2022-01-24 14:47:20 SGT,1540.1,helium,1.005,-1.67177762763,3203060.304277316667,185175194.391431570053,matched_exact_symbol_unique
BSV,4,"Binance, Bitget, Bybit, Hyperliquid",2021-12-10T03:08:28+00:00,2021-12-10 11:08:28 SGT,1585.3,bitcoin-cash-sv,15.12,-1.692242090722,4039972.20914323302,302713411.415590584278,matched_exact_symbol_unique
RLC,2,"Binance, Bybit",2019-09-25T08:00:00+00:00,2019-09-25 16:00:00 SGT,2392.1,iexec-rlc,0.408148,-1.713408969881,2683957.904374747537,29551087.254220720381,matched_exact_symbol_unique
STRK,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2024-02-20T12:55:00+00:00,2024-02-20 20:55:00 SGT,782.9,starknet,0.03302936,-1.726078283529,11653836.022822130471,187999655.57947704196,matched_exact_symbol_unique
ZETA,5,"Binance, Bitget, Bybit, Hyperliquid, OKX",2024-02-01T03:25:00+00:00,2024-02-01 11:25:00 SGT,802.3,zetachain,0.04925272,-1.801192951105,3789313.605472733267,67167485.083638995886,matched_exact_symbol_unique
IO,5,"Binance, Bitget, Bybit, dYdX, Hyperliquid",2024-06-11T13:49:00+00:00,2024-06-11 21:49:00 SGT,670.8,io,0.098796,-1.801562402778,5666317.973560620099,31331428.293584354222,matched_exact_symbol_unique
HFT,3,"Binance, Bitget, Bybit",2023-03-14T06:45:49+00:00,2023-03-14 14:45:49 SGT,1126.1,hashflow,0.01351527,-1.809556502212,2113980.693687081803,10611877.40206986852,matched_exact_symbol_unique
SXT,3,"Binance, Bitget, Bybit",2025-05-02T08:30:00+00:00,2025-05-02 16:30:00 SGT,346,space-and-time,0.01624875,-1.820034113547,2126811.011591184419,42232772.520952917635,matched_exact_symbol_unique
FTT,1,Hyperliquid,,,,ftx-token,0.282875,-1.826314135526,2736421.11100616958,0,matched_exact_symbol_unique
ETHFI,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2024-03-18T12:25:00+00:00,2024-03-18 20:25:00 SGT,755.9,ether-fi,0.4091,-1.827639833674,27349296.962763633579,322055411.650927603245,matched_exact_symbol_unique
MINA,5,"Binance, Bitget, Bybit, Hyperliquid, OKX",2021-06-09T09:00:00+00:00,2021-06-09 17:00:00 SGT,1769,mina-protocol,0.056034,-1.843025221361,4878463.107769358903,71821423.016593843699,matched_exact_symbol_unique
VANA,4,"Binance, Bitget, Bybit, OKX",2024-12-16T11:43:42+00:00,2024-12-16 19:43:42 SGT,482.9,vana,1.26,-1.873595281153,1424935.110376790399,38635046.146872624755,matched_exact_symbol_unique
WAVES,2,"Bitget, Bybit",2022-01-05T07:33:46+00:00,2022-01-05 15:33:46 SGT,1559.1,waves,0.403591,-1.918441006508,3549653.574002231006,40361292.095875367522,matched_exact_symbol_unique
GRIFFAIN,4,"Binance, Bitget, Bybit, Hyperliquid",2024-12-20T08:39:59+00:00,2024-12-20 16:39:59 SGT,479,griffain,0.01600872,-1.96261829116,2236884.98435967369,15959374.136669257656,matched_exact_symbol_unique
SNX,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2019-09-25T08:00:00+00:00,2019-09-25 16:00:00 SGT,2392.1,havven,0.28222,-1.991047639234,7927963.847840446979,97214608.179556950927,matched_exact_symbol_unique
LSK,3,"Binance, Bitget, Bybit",2024-01-02T15:22:55+00:00,2024-01-02 23:22:55 SGT,831.8,lisk,0.122474,-2.009040819011,1551249.948059045477,27854940.996478483081,matched_exact_symbol_unique
REZ,4,"Binance, Bitget, Bybit, Hyperliquid",2024-04-30T14:00:00+00:00,2024-04-30 22:00:00 SGT,712.8,renzo,0.00355973,-2.037877868137,3966130.98556541279,29204514.751921270043,matched_exact_symbol_unique
TRB,5,"Binance, Bitget, Bybit, Hyperliquid, OKX",2019-09-25T08:00:00+00:00,2019-09-25 16:00:00 SGT,2392.1,tellor,15.04,-2.057584504097,9024885.08180452697,41669707.853717789054,matched_exact_symbol_unique
ORCA,3,"Binance, Bitget, Bybit",2024-04-01T09:22:09+00:00,2024-04-01 17:22:09 SGT,742,orca,0.867019,-2.058963918553,6873533.827043035068,52609124.178240254521,matched_exact_symbol_unique
ARKM,5,"Binance, Bitget, Bybit, dYdX, OKX",2023-07-28T01:41:11+00:00,2023-07-28 09:41:11 SGT,990.3,arkham,0.096261,-2.089296449815,12548978.673218233511,58207724.911079518497,matched_exact_symbol_unique
PUFFER,2,"Bitget, Bybit",2024-10-14T12:37:01+00:00,2024-10-14 20:37:01 SGT,545.9,puffer-finance,0.0241113,-2.10013096365,2839854.492812853307,10000383.173459837213,matched_exact_symbol_unique
KAS,5,"Binance, Bitget, Bybit, dYdX, Hyperliquid",2023-08-04T08:34:41+00:00,2023-08-04 16:34:41 SGT,983,kaspa,0.03165824,-2.115181349716,16866991.437659624964,864960309.284940242767,matched_exact_symbol_unique
ZORA,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2025-04-25T09:17:30+00:00,2025-04-25 17:17:30 SGT,353,zora,0.01367571,-2.13452450132,5920606.88444509916,61020566.147276207805,matched_exact_symbol_unique
RIVER,4,"Binance, Bitget, Bybit, OKX",2025-10-17T14:45:00+00:00,2025-10-17 22:45:00 SGT,177.8,river,8.59,-2.267735048025,19827377.661103576422,168328542.006708800793,matched_exact_symbol_unique
JELLYJELLY,3,"Binance, Bybit, OKX",2025-01-30T06:45:11+00:00,2025-01-30 14:45:11 SGT,438.1,jelly-my-jelly,0.04232665,-2.309485109785,3214492.68336029537,42309218.667418085039,matched_exact_symbol_unique
SAHARA,4,"Binance, Bitget, Bybit, OKX",2025-06-20T11:11:33+00:00,2025-06-20 19:11:33 SGT,296.9,sahara-ai,0.02145837,-2.314706950729,7022542.126434443519,67380650.817301556468,matched_exact_symbol_unique
CELO,5,"Binance, Bitget, Bybit, Hyperliquid, OKX",2021-09-24T10:03:05+00:00,2021-09-24 18:03:05 SGT,1662,celo,0.078142,-2.341094195703,3106736.724542102776,46817645.193062536418,matched_exact_symbol_unique
SYRUP,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2025-05-07T08:30:00+00:00,2025-05-07 16:30:00 SGT,341,syrup,0.226604,-2.36253540682,4994228.153221084736,262716256.006837278605,matched_exact_symbol_unique
XCN,1,Bybit,2022-04-28T07:53:51+00:00,2022-04-28 15:53:51 SGT,1446.1,chain-2,0.0046526,-2.36722165682,4970967.755013061687,175846799.406203299761,matched_exact_symbol_unique
CVX,4,"Binance, Bitget, Bybit, OKX",2022-04-20T07:38:02+00:00,2022-04-20 15:38:02 SGT,1454.1,convex-finance,1.71,-2.425469959868,4202983.334266575053,154222395.401173561811,matched_exact_symbol_unique
BICO,4,"Binance, Bitget, Bybit, OKX",2021-12-02T11:40:17+00:00,2021-12-02 19:40:17 SGT,1592.9,biconomy,0.02126551,-2.445443404901,3033798.300060135778,15443440.884566802531,matched_exact_symbol_unique
RENDER,7,"Binance, Bitget, Bybit, Drift, dYdX, Hyperliquid, OKX",2024-07-26T08:26:47+00:00,2024-07-26 16:26:47 SGT,626,render-token,1.86,-2.511007229617,66256664.852899953723,964575214.715253591537,matched_exact_symbol_unique
SSV,4,"Binance, Bitget, Bybit, OKX",2023-02-23T07:00:00+00:00,2023-02-23 15:00:00 SGT,1145.1,ssv-network,2.12,-2.562947207068,7181868.290585485287,31099660.635143715888,matched_exact_symbol_unique
MITO,3,"Binance, Bitget, Bybit",2025-08-28T14:30:00+00:00,2025-08-28 22:30:00 SGT,227.8,mitosis,0.03560138,-2.648807920128,2573414.979588591494,11907595.477991512045,matched_exact_symbol_unique
HMSTR,4,"Binance, Bybit, Hyperliquid, OKX",2024-09-11T06:08:16+00:00,2024-09-11 14:08:16 SGT,579.1,hamster-kombat,0.00013918,-2.655073752632,2652416.177494390868,8960343.160929068923,matched_exact_symbol_unique
MBOX,3,"Binance, Bitget, Bybit",2024-01-18T10:45:43+00:00,2024-01-18 18:45:43 SGT,815.9,mobox,0.01165248,-2.658686399478,3385573.18068713136,6412679.102580291219,matched_exact_symbol_unique
ZK,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2024-06-17T11:00:00+00:00,2024-06-17 19:00:00 SGT,664.9,zksync,0.01523973,-2.729695504261,11008805.301632748917,146418939.789708971977,matched_exact_symbol_unique
1000TAG,1,Bybit,2025-07-28T08:37:38+00:00,2025-07-28 16:37:38 SGT,259,tagger,0.0008026,-2.763596228396,10201879.907828621566,87468090.566214814782,matched_stripped_multiplier_unique
TAG,2,"Binance, Bitget",2025-07-25T11:15:00+00:00,2025-07-25 19:15:00 SGT,261.9,tagger,0.0008026,-2.763596228396,10201879.907828621566,87468090.566214814782,matched_exact_symbol_unique
REQ,2,"Bybit, Hyperliquid",2021-12-06T00:00:00+00:00,2021-12-06 08:00:00 SGT,1589.4,request-network,0.065818,-2.835052338879,1413968.832190225832,48987855.577084086835,matched_exact_symbol_unique
AXS,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2019-09-25T08:00:00+00:00,2019-09-25 16:00:00 SGT,2392.1,axie-infinity,1.066,-3.023742628225,18472330.78384161368,181143771.166151255369,matched_exact_symbol_unique
MERL,5,"Binance, Bitget, Bybit, Hyperliquid, OKX",2024-04-19T10:25:00+00:00,2024-04-19 18:25:00 SGT,724,merlin-chain,0.02321714,-3.084632621687,4829930.746716124937,27814480.160301327705,matched_exact_symbol_unique
QNT,3,"Binance, Bitget, Bybit",2022-10-18T07:00:00+00:00,2022-10-18 15:00:00 SGT,1273.1,quant-network,74.52,-3.124687575588,11637445.592204693705,1083788620.330660581589,matched_exact_symbol_unique
ANKR,3,"Binance, Bitget, Bybit",2021-01-25T07:00:00+00:00,2021-01-25 15:00:00 SGT,1904.1,ankr,0.0050911,-3.14339498691,38873920.975776560605,50906713.671525120735,matched_exact_symbol_unique
MAV,4,"Binance, Bitget, Bybit, Hyperliquid",2023-06-28T09:40:09+00:00,2023-06-28 17:40:09 SGT,1020,maverick-protocol,0.0140707,-3.199372968573,1606037.841093353461,13069899.033479163423,matched_exact_symbol_unique
IOTA,5,"Binance, Bitget, Bybit, Hyperliquid, OKX",2019-09-25T08:00:00+00:00,2019-09-25 16:00:00 SGT,2392.1,iota,0.05413,-3.203607859393,7940036.999918788671,237149087.978501439095,matched_exact_symbol_unique
XAN,3,"Binance, Bitget, Bybit",2025-09-29T10:30:00+00:00,2025-09-29 18:30:00 SGT,196,anoma,0.00755133,-3.269594418362,4046606.457046997733,18881112.350989423692,matched_exact_symbol_unique
IDOL,2,"Binance, Bitget",2025-07-04T09:15:00+00:00,2025-07-04 17:15:00 SGT,283,meet48,0.02325791,-3.298068210841,2898132.480575031601,41491701.222207084298,matched_exact_symbol_unique
WAL,4,"Binance, Bitget, Bybit, OKX",2025-03-27T10:05:56+00:00,2025-03-27 18:05:56 SGT,382,walrus-2,0.068696,-3.32923185398,6556406.532736593857,157728010.665169090033,matched_exact_symbol_unique
ORDI,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2023-05-21T09:55:00+00:00,2023-05-21 17:55:00 SGT,1058,ordinals,2.21,-3.334331551837,8330801.033472852781,46459754.959042295814,matched_exact_symbol_unique
ENSO,4,"Binance, Bitget, Bybit, OKX",2025-10-14T09:00:00+00:00,2025-10-14 17:00:00 SGT,181,enso,0.861829,-3.368618556,11403240.83126080595,17741006.798504307866,matched_exact_symbol_unique
NIL,4,"Binance, Bitget, Bybit, Hyperliquid",2025-03-20T10:55:46+00:00,2025-03-20 18:55:46 SGT,388.9,nillion,0.03234819,-3.514117258725,2223079.225162189454,13888439.011971985921,matched_exact_symbol_unique
COTI,3,"Binance, Bitget, Bybit",2021-03-09T07:00:00+00:00,2021-03-09 15:00:00 SGT,1861.1,coti,0.01323085,-3.568658757001,3452920.204082483891,36578745.89007062465,matched_exact_symbol_unique
